,lks
859,0.03879250834385554
860,0.042870541413625084
861,0.03781393791238467
862,0.03920125961303711
863,0.039413815985123314
864,0.03711774448553721
865,0.03687705844640732
866,0.04008478298783302
867,0.03579976533850034
868,0.03770954037706057
869,0.03844722112019857
870,0.03882168233394623
871,0.03834778442978859
872,0.0416465662419796
873,0.037785958498716354
874,0.03859862188498179
875,0.04030091315507889
876,0.03920557598272959
877,0.037415482103824615
878,0.040632445365190506
879,0.03986545652151108
880,0.03990381335218748
881,0.042149929950634636
882,0.04202404866615931
883,0.040730333576599755
884,0.04185239349802335
885,0.03851816306511561
886,0.038895975798368454
887,0.04046773041288058
888,0.04011373594403267
889,0.038554586470127106
890,0.038845265905062355
891,0.037818474074204765
892,0.03781996170679728
893,0.03910092761119207
894,0.03744060297807058
895,0.03883923962712288
896,0.0399960291882356
897,0.03882224981983503
898,0.03880728532870611
899,0.03994996969898542
900,0.039201329151789345
901,0.03889918824036916
902,0.04005412384867668
903,0.039146747440099716
904,0.04154915238420168
905,0.07272076110045116
906,0.06468669200936954
907,0.0385820542772611
908,0.07123792419830959
909,0.06246396775046984
910,0.0980318213502566
911,0.04285957788427671
912,0.06743952135245006
913,0.049135575691858925
914,0.048623017966747284
915,0.04630232478181521
916,0.052348241209983826
917,0.0449678065876166
918,0.04167604446411133
919,0.041426281134287514
920,0.042543855806191765
921,0.040083691477775574
922,0.039931448797384896
923,0.04115429272254308
924,0.04046316941579183
925,0.04053323219219843
926,0.041131953398386635
927,0.040213403602441154
928,0.04010462140043577
929,0.045246124267578125
930,0.0540357306599617
931,0.04130443806449572
932,0.041253462433815
933,0.048885383953650795
934,0.04596556847294172
935,0.048334414760271706
936,0.04488211373488108
937,0.04152581592400869
938,0.04117752487460772
939,0.04401948302984238
940,0.04082183043162028
941,0.04083812236785889
942,0.04201268528898557
943,0.0426119901239872
944,0.04053581381837527
945,0.04191819578409195
946,0.04018337279558182
947,0.0450152096649011
948,0.05109391734004021
949,0.07049163927634557
950,0.05006274332602819
951,0.04722655564546585
952,0.04950069636106491
953,0.07447297250231107
954,0.07394093523422877
955,0.10802843794226646
956,0.0746524507800738
957,0.1078517958521843
958,0.07762981578707695
959,0.06838613624374072
960,0.07898598288496335
961,0.0753151314953963
962,0.061160591741402946
963,0.07786635557810466
964,0.055354626228411995
965,0.08115881681442261
966,0.07209676131606102
967,0.03965010618170103
968,0.04116342837611834
969,0.041369207203388214
970,0.04567886640628179
971,0.13297407825787863
972,0.08627571910619736
973,0.0945501613120238
974,0.13078609481453896
975,0.11014790584643681
976,0.12588458259900412
977,0.07685210183262825
978,0.17910977825522423
979,0.08991914490858714
980,0.10344893982013066
981,0.10604190578063329
982,0.05946329111854235
983,0.09851164867480595
984,0.1130022866030534
985,0.1651905725399653
986,0.0777790608505408
987,0.10890588040153186
988,0.18064203237493834
989,0.21265466883778572
990,0.24216971670587858
991,0.2363178071876367
992,0.17160027225812277
993,0.21071656545003256
994,0.3094058309992154
995,0.338191927721103
996,0.31668172652522725
997,0.4578070690234502
998,0.48129046335816383
999,0.5513816600044569
1000,0.5944726690649986
1001,0.5823386199772358
1002,0.528129498163859
1003,0.5935892922182878
1004,0.5320719592273235
1005,0.5556855301062266
1006,0.5364106682439646
1007,0.5321140786012014
1008,0.4907516489426295
1009,0.4770405242840449
1010,0.5145067671934763
1011,0.5521407723426819
1012,0.5974115033944448
1013,0.5542131861050924
1014,0.6521773735682169
1015,0.6501791775226593
1016,0.5627964834372202
1017,0.7516016562779745
1018,0.6702063083648682
1019,0.57594961921374
1020,0.4964892367521922
1021,0.49583667640884715
1022,0.5311659971872965
1023,0.4006941579282284
1024,0.4600321762263775
1025,0.43668409312764805
1026,0.5139325012763342
1027,0.41666944573322934
1028,0.3466095005472501
1029,0.36373403295874596
