file,lever_tip_x,lever_tip_y,upper_lever_tip_x,upper_lever_tip_y,stick_head_x,stick_head_y,ball_x,ball_y,sliding_door_x,sliding_door_y,middle_front_x,middle_front_y,middle_back_x,middle_back_y,left_front_x,left_front_y
E1_front.png,525.3568308907593,446.66583722246037,506.80160845238686,109.75550752960571,261.8738285650102,474.2807512705597,688.945893008821,439.51550333486216,675.834029455378,402.9403050015734,308.32841320414025,547.6266187752689,317.0062724686874,402.2095019858988,844.8870851608634,522.5981582424288
E1_side.png,808.6474126293095,373.74462360233304,513.500870663291,66.98858598967149,734.3322568265439,463.1048849200065,759.1757877699099,350.6188975930995,638.408623461881,350.6188975930995,891.275050659706,486.6806557628241,256.5916409671295,482.78238099094256,891.4098149665845,380.0156618536254
E1_top.png,352.303871384594,162.134213566672,348.20960376579296,302.43318562852363,501.6224496310661,201.38368103261183,253.0694266059101,194.8661329996171,254.25346448727367,274.8005050280615,471.88849649591026,122.94936178777847,471.34029742284065,469.95937504084407,182.04730238021295,118.33280542957662
E2_front.png,594.0704721163227,446.16127302702046,583.6929889453227,119.4600010978871,329.50666517094476,463.9841319539206,743.1928000241141,446.19038445526894,727.6242599780528,416.6638429886011,366.3793072463817,536.8681660720055,356.72324848460494,401.97595124839756,889.0272070269748,531.8827530678161
E2_side.png,790.1686337011755,375.8142892970974,491.2874371943955,94.22861173512162,730.6694629949232,454.72030479510045,743.2869453193068,360.6149157924067,641.2956298638733,365.87220009423316,879.5301231625435,480.34264849757545,246.7469788450578,492.32717774601264,868.636011703487,394.8698255223436
E2_top.png,342.8358045425256,185.17364976422212,326.90518260469094,334.08863367544564,493.9913107086028,217.5088787825128,249.7619026607027,216.8170108009524,252.87530857772464,285.31194097543516,471.8736417982018,144.01221056830096,472.1791211059783,487.91293124487055,182.44019756175211,140.09421655720752
